dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback,ds_uci_id
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,4,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.003522828919813,0.0026864458341151,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,4,0.25,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0032882941886782,0.0026207529008388,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,4,0.5,ucimlrepo,4601,57,2,0.3917321265131837,0.3342562459806424,-0.0184501537469276,0.0470606744981425,0.0035978590603917,0.0030719630885869,2,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,4,0.75,ucimlrepo,4601,57,2,0.2910181705099525,0.3671898617972862,0.0110962829901149,0.0730818758977168,0.0039439271204173,0.0036430379841476,6,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,4,0.9,ucimlrepo,4601,57,2,0.0642621825570104,0.1871478420053134,-0.0153919596028229,0.05191130555585,0.0059024889487773,0.0068083971273154,20,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,8,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0060819999780505,0.0051970139611512,1,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,8,0.25,ucimlrepo,4601,57,2,0.1115983047378728,0.1697225943632091,0.029357914595796,0.0234264434312682,0.0059836790896952,0.0056558309588581,2,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,8,0.5,ucimlrepo,4601,57,2,0.3082942014639517,0.3107424259992983,0.0830902435436043,0.1298008120359573,0.0063799989875406,0.0058494929689913,3,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,8,0.75,ucimlrepo,4601,57,2,0.1368117559512194,0.2473713072248629,0.0529745546060367,0.0677426741871427,0.0074564169626683,0.0081818320322781,9,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,8,0.9,ucimlrepo,4601,57,2,0.0361285237614252,0.1602029310103597,0.0397411146179368,0.0775763060149208,0.0138581378851085,0.0192357269115746,37,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,16,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.012547104852274,0.0100327681284397,1,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,16,0.25,ucimlrepo,4601,57,2,0.2787214800491731,0.3213074805874302,0.1442292967077353,0.1110900365268727,0.0125240138731896,0.0107001059222966,2,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,16,0.5,ucimlrepo,4601,57,2,0.4045777200649435,0.4331997981605823,0.1594356318451471,0.2016534912755072,0.0134710050188004,0.0111611490137875,3,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,16,0.75,ucimlrepo,4601,57,2,0.1191903803514558,0.2411399004886154,0.1214216588237667,0.1499112454215772,0.016873232088983,0.0168467420153319,11,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,0,4601,57,2,16,0.9,ucimlrepo,4601,57,2,0.0412515309152809,0.1888251533530967,0.0240272835110442,0.1193057386948614,0.0345700720790773,0.0496574810240417,56,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,1,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0014213549438863,0.0008207270875573,1,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,1,0.25,ucimlrepo,4601,57,2,0.8122484529026502,0.7544373878712056,-0.0248459636619603,0.0334028291404544,0.0014057029038667,0.0008460357785224,2,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,1,0.5,ucimlrepo,4601,57,2,0.0828737756315433,0.1380804876037143,-0.0188965069133645,0.0274744865980441,0.0013976339250802,0.0009274231269955,3,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,1,0.75,ucimlrepo,4601,57,2,0.2202078195723519,0.3277096431827963,-0.0212351320154899,0.0437191375610781,0.001585683086887,0.0011530069168657,5,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,1,0.9,ucimlrepo,4601,57,2,0.0535099130600953,0.2059647420399399,-0.0163275590599504,0.0501754761086201,0.0020072690676897,0.0017035400960594,15,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,4,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0033855270594358,0.0026483070105314,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,4,0.25,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0034996999893337,0.0027735151816159,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,4,0.5,ucimlrepo,4601,57,2,0.5497601830383808,0.4501438940377429,-0.0180983269216141,0.0688912632052587,0.003504249965772,0.0030038200784474,2,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,4,0.75,ucimlrepo,4601,57,2,0.1941909911336046,0.2853236107192591,-0.0259595852193319,0.0801641069632796,0.0039582040008099,0.0036092939990339,5,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,4,0.9,ucimlrepo,4601,57,2,0.0529526985718431,0.2201233011494069,-0.0027671256658084,0.0488506873222292,0.0055482329335063,0.0064062280580401,20,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,8,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0057147729676216,0.0049318268429487,1,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,8,0.25,ucimlrepo,4601,57,2,0.0071757995992199,0.0165861249050694,-0.0073567291916394,0.0041543978557413,0.005856345873326,0.0055180171038955,2,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,8,0.5,ucimlrepo,4601,57,2,0.1978494967712547,0.1932358966846912,0.0340881532994647,0.0265539798336494,0.0064069780055433,0.0059672270435839,3,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,8,0.75,ucimlrepo,4601,57,2,0.1475354503424289,0.287031623904511,0.0229871860453773,0.0847877007040565,0.0074381430167704,0.0075448988936841,8,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,8,0.9,ucimlrepo,4601,57,2,0.0305998386546993,0.1768686410794437,0.0287567716203448,0.0889931125266941,0.0137872451450675,0.0189094981178641,35,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,16,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0131684530060738,0.010240864008665,1,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,16,0.25,ucimlrepo,4601,57,2,0.0460951428210998,0.0870603346681402,0.0141466234649506,0.0028451943821255,0.0129846869967877,0.0105257749091833,2,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,16,0.5,ucimlrepo,4601,57,2,0.2130630179402764,0.2488080726516682,0.188989812425217,0.1759875314194616,0.0136817640159279,0.0113788421731442,3,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,16,0.75,ucimlrepo,4601,57,2,0.1198216227945727,0.2481648786225865,0.1146518954049953,0.1501288770593557,0.0171544521581381,0.017269317060709,11,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,1,4601,57,2,16,0.9,ucimlrepo,4601,57,2,0.0408231857448835,0.1920163591068353,0.03844281200168,0.141899219843772,0.0347714258823543,0.0480421839747577,54,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,1,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0013521960936486,0.0007822669576853,1,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,1,0.25,ucimlrepo,4601,57,2,0.751705813308144,0.6973899857141573,-0.0243139807646323,0.0307234151796128,0.0013594040647149,0.0009129610843956,2,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,1,0.5,ucimlrepo,4601,57,2,0.1446619295552983,0.1378010755369865,-0.0191045791346459,0.0497011943761595,0.0014352891594171,0.0009034860413521,3,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,1,0.75,ucimlrepo,4601,57,2,0.3391708134142447,0.429893930630765,-0.0278802755599189,0.0460529816309452,0.0016166518907994,0.0011646039783954,5,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,1,0.9,ucimlrepo,4601,57,2,0.1867308575961384,0.3146632477571138,-0.0197238121186152,0.0549612556478052,0.0020107240416109,0.0016610429156571,14,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,4,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0035284750629216,0.002817909931764,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,4,0.25,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0034545080270618,0.0027945630718022,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,4,0.5,ucimlrepo,4601,57,2,0.5371316059759508,0.4649375124919315,-0.0151860003268835,0.0997888440948222,0.0036080379995837,0.0029836459998477,2,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,4,0.75,ucimlrepo,4601,57,2,0.327852122386472,0.4066738472599244,-0.0281439225422122,0.0794961125744447,0.0040233619511127,0.0035575269721448,5,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,4,0.9,ucimlrepo,4601,57,2,0.0591303466519019,0.1935216500273812,0.0391570305201647,0.0449025697903972,0.0059506918769329,0.0067443188745528,20,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,8,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0059909950941801,0.0051829649601131,1,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,8,0.25,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0057965759187936,0.0053271469660103,1,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,8,0.5,ucimlrepo,4601,57,2,0.3235506866963423,0.36373049019511,-0.0258140656736143,0.0705157797214507,0.0062500678468495,0.0058856480754911,3,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,8,0.75,ucimlrepo,4601,57,2,0.1798646875137076,0.2505357439501506,0.0536481867010934,0.0817626345863798,0.0076322299428284,0.0078475440386682,9,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,8,0.9,ucimlrepo,4601,57,2,0.039484371836758,0.1802660895757833,0.0346442907693183,0.0949961339962497,0.01389398612082,0.0191268778871744,37,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,16,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.012955178041011,0.0100612440146505,1,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,16,0.25,ucimlrepo,4601,57,2,0.0004683370593903,0.0003372452537541,0.0010956621914233,0.0005541006720983,0.0131771150045096,0.0106903039850294,2,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,16,0.5,ucimlrepo,4601,57,2,0.158817400316128,0.2052958590787549,0.1959726469786839,0.1616616330488715,0.0159307620488107,0.0134892321657389,3,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,16,0.75,ucimlrepo,4601,57,2,0.1495112147438634,0.2648811875276321,0.093419322025389,0.1229900192923625,0.0164352690335363,0.0157428469974547,10,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,2,4601,57,2,16,0.9,ucimlrepo,4601,57,2,0.0315255273234882,0.1747810119999153,0.0303465674064062,0.1111865161137089,0.0354853100143373,0.0507829079870134,58,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,1,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0013270049821585,0.0007587629370391,1,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,1,0.25,ucimlrepo,4601,57,2,0.8345269742373995,0.7705471151489798,-0.0248404369715722,0.0343338596043285,0.0014554530007444,0.0008695950000401,2,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,1,0.5,ucimlrepo,4601,57,2,0.2309723173020689,0.24991645962133,-0.0203029010399392,0.0153983353741439,0.0028585221152752,0.0013986849226057,3,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,1,0.75,ucimlrepo,4601,57,2,0.0957384130462364,0.1924577682606241,-0.0262696951479844,0.0342328817714006,0.0016050969716161,0.001158210914582,6,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,1,0.9,ucimlrepo,4601,57,2,0.0976112665493636,0.2283394342397403,-0.0230013607992192,0.0430010015715587,0.0024504840839654,0.0020370970014482,16,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,4,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.003558742813766,0.0028548848349601,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,4,0.25,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0034693849738687,0.0026701770257204,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,4,0.5,ucimlrepo,4601,57,2,0.3531058915780325,0.3508981119702249,-0.0269666820055808,0.0567161580655126,0.0036963389720767,0.0029867910780012,2,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,4,0.75,ucimlrepo,4601,57,2,0.2512993218060363,0.3406983844397481,0.0429733841408267,0.0347672382233817,0.0040709418244659,0.003522610059008,5,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,4,0.9,ucimlrepo,4601,57,2,0.0802161761913352,0.2349435910775198,-0.0068263822958213,0.0398766543741352,0.0056500970385968,0.0065696630626916,20,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,8,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0060406269039958,0.0051486969459801,1,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,8,0.25,ucimlrepo,4601,57,2,0.015185425483136,0.0336563737567255,-0.0130829468412071,0.0118279915289086,0.005776995094493,0.0052934109698981,2,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,8,0.5,ucimlrepo,4601,57,2,0.2454076801312094,0.287914926801219,0.0793183797190497,0.1321520373250407,0.0066318269819021,0.0057577998377382,3,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,8,0.75,ucimlrepo,4601,57,2,0.1673484456852103,0.2623713788356921,0.0712427216296691,0.0754070359170805,0.0079144281335175,0.0081028419081121,9,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,8,0.9,ucimlrepo,4601,57,2,0.0331630524436019,0.1620811200918004,0.0399027164222134,0.0913351352555079,0.0146103140432387,0.0202436200343072,39,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,16,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0130044219549745,0.0100816001649945,1,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,16,0.25,ucimlrepo,4601,57,2,0.1123302788036748,0.1705186843113375,0.1246522935810173,0.0820252608755834,0.0129564451053738,0.0107384091243147,2,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,16,0.5,ucimlrepo,4601,57,2,0.443497304721189,0.4704116168553517,0.1657828026448819,0.2125106815519325,0.0128730209544301,0.0108619870152324,3,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,16,0.75,ucimlrepo,4601,57,2,0.1464303166893485,0.2566001982952822,0.101969020816676,0.1606161084731865,0.0167604479938745,0.0171903818845748,12,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,3,4601,57,2,16,0.9,ucimlrepo,4601,57,2,0.0319660373259488,0.1939850167165616,0.0198112333117724,0.1282076787977302,0.0349832279607653,0.0510855158790946,58,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,1,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0014077371452003,0.000820759916678,1,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,1,0.25,ucimlrepo,4601,57,2,0.9097083158617716,0.8382671247761783,-0.02484414032074,0.0334740304262544,0.0014482201077044,0.0008787810802459,2,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,1,0.5,ucimlrepo,4601,57,2,0.1234929783523767,0.1571257128735809,-0.0171112321819335,0.030352183038697,0.0015541699249297,0.0009922739118337,3,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,1,0.75,ucimlrepo,4601,57,2,0.1312815357111819,0.2874232500979372,-0.020367628035532,0.0328062460627514,0.0015660540666431,0.0011924328282475,6,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,1,0.9,ucimlrepo,4601,57,2,0.0298613867623477,0.2124994445233583,-0.020411252599841,0.0556536078348881,0.0020473909098654,0.0018691781442612,16,114.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,4,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0034794779494404,0.002874108031392,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,4,0.25,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0032976791262626,0.0026292030233889,1,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,4,0.5,ucimlrepo,4601,57,2,0.5408841532550603,0.4529384344105608,-0.0074695718821816,0.0896869574844695,0.0034393519163131,0.0027779550291597,2,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,4,0.75,ucimlrepo,4601,57,2,0.2496472929349362,0.3272488483670124,0.0590345571469081,0.0389668898786259,0.0039059200789779,0.0036513390950858,6,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,4,0.9,ucimlrepo,4601,57,2,0.0613497734755481,0.2187731606133963,-0.0032528657828173,0.0601592529872677,0.0055610691197216,0.0062652949709445,19,342.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,8,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.006069216877222,0.0049749300815165,1,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,8,0.25,ucimlrepo,4601,57,2,0.0251721029937353,0.0526773505863392,-0.0043922657672703,0.0005776247657821,0.0060647299978882,0.0055665948893874,2,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,8,0.5,ucimlrepo,4601,57,2,0.0929232116566375,0.0890352013040269,0.0589550295737389,0.0543679083332695,0.0061859800007368,0.0059118270000908,3,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,8,0.75,ucimlrepo,4601,57,2,0.1629335582171229,0.2872683027284328,0.0970302833751084,0.1140556039961375,0.0076371130999177,0.0080497851595282,9,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,8,0.9,ucimlrepo,4601,57,2,0.0348078173798522,0.1659472281657295,0.0314030739955728,0.0839053602478174,0.0141527550294995,0.0190020170994102,36,456.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,16,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0123852859251201,0.0100758159533143,1,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,16,0.25,ucimlrepo,4601,57,2,0.3219511209344787,0.3555008936123074,0.1247379039766961,0.113707529652761,0.0127348150126636,0.0105898359324783,2,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,16,0.5,ucimlrepo,4601,57,2,0.52531242362446,0.5812447117300614,0.1728710995804455,0.2432784370339036,0.0133628230541944,0.0113352120388299,3,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,16,0.75,ucimlrepo,4601,57,2,0.1576668464290189,0.2344169869133662,0.1166698958279406,0.1150222870865673,0.0220431440975517,0.0221642199903726,11,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,BinaryFuzzyART,4,4601,57,2,16,0.9,ucimlrepo,4601,57,2,0.0378364588362103,0.2006813523699897,0.028393346200417,0.1154959262212142,0.0357200109865516,0.0519309018272906,56,570.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,1,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0019346179906278,0.0009739720262587,1,3648.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,1,0.25,ucimlrepo,4601,57,2,0.8619233583247088,0.8054155301886616,-0.0253626327132626,0.0368678277248948,0.0024215281009674,0.0014976719394326,2,7296.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,1,0.5,ucimlrepo,4601,57,2,0.1624481856736288,0.2477286706493278,-0.0155040538549064,0.0411487699911564,0.0026449420001881,0.0019016360001842,3,10944.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,1,0.75,ucimlrepo,4601,57,2,0.29461963645561,0.3771695401243244,-0.0298252332047416,0.0364845023726056,0.0038536100182682,0.0026372880674898,5,18240.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,1,0.9,ucimlrepo,4601,57,2,0.0285038357192799,0.2048423496675582,-0.0125290758875885,0.0418666661885742,0.0087837381288409,0.0073087981436401,16,58368.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,4,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0078696789987589,0.0044507319998956,1,14592.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,4,0.25,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.009206011891365,0.0046039600856602,1,14592.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,4,0.5,ucimlrepo,4601,57,2,0.3917321265131837,0.3342562459806424,-0.0184501537469276,0.0470606744981425,0.0100482341367751,0.0068436590954661,2,29184.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,4,0.75,ucimlrepo,4601,57,2,0.2910181705099525,0.3671898617972862,0.0110962829901149,0.0730818758977168,0.0183213010004692,0.0158289979990513,6,87552.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,4,0.9,ucimlrepo,4601,57,2,0.0642621825570104,0.1871478420053134,-0.0153919596028229,0.05191130555585,0.0499321140814572,0.0478077828884124,20,291840.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,8,0.0,ucimlrepo,4601,57,2,0.0,0.0,0.0,0.0,0.0159555689897388,0.0089194818865507,1,29184.0,binary,2300,2301,ok,,,94.0
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,8,0.25,ucimlrepo,4601,57,2,0.1115983047378728,0.1697225943632091,0.029357914595796,0.0234264434312682,0.0186618010047823,0.0145891672000288,2,58368.0,binary,2300,2301,ok,,,94.0
